Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours
PAENG,2022,3,BULACAN,SAN RAFAEL,18.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,51.60534582635357,285.12344522296763,406.54136096671846,992.5932008991185,48.89075588132812,124.7
PAENG,2022,3,BULACAN,SANTA MARIA,227.0,922.0,5.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,113500.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,61.46283753177025,267.0791351672749,393.3406457856727,917.6271378105334,159.3844600674612,124.7
PEPITO,2020,3,BULACAN,SAN MIGUEL,4235.0,23935.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183600.0,['NOT SPECIFIED'],['NOT SPECIFIED'],CABANATUAN,NUEVA ECIJA,36.58720221736596,136.69702583571387,255.036458296979,940.798557623034,242.90322108931818,80.0
QUINTA,2020,3,BULACAN,CALUMPIT,19005.0,76019.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,['NOT SPECIFIED'],['NOT SPECIFIED'],CLARK AIRPORT,PAMPANGA,40.31422335472581,186.03977934046102,326.5665339575643,960.5206960176453,139.21842272143627,71.0
QUINTA,2020,3,BULACAN,SAN MIGUEL,6984.0,41268.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,36.58720221736596,83.2143548943398,130.70104856930107,933.4547618630338,222.3069157894873,71.0
ROLLY,2020,3,BULACAN,ANGAT,25.0,127.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,58.56559760455775,56.436347917128394,158.90910342628652,935.5732390317348,127.01278876635388,122.0
ROLLY,2020,3,BULACAN,BALIWAG,103.0,385.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,45.09305826483854,139.10952148199465,159.95448204366417,922.937006775271,190.06005098427806,122.0
ROLLY,2020,3,BULACAN,BOCAUE,25.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,60.15374130436896,106.00566840781585,182.90793393677836,953.3501361689897,195.6494569487602,122.0
ROLLY,2020,3,BULACAN,BULAKAN,90.0,305.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,57.86239058801506,175.0968335552616,272.6302472795145,990.574688641965,61.75128941680128,122.0
ROLLY,2020,3,BULACAN,CALUMPIT,19005.0,76019.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3644800.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CLARK AIRPORT,PAMPANGA,40.31422335472581,23.320391089495452,153.76524299858994,906.1986891408206,106.69185415419483,122.0
ROLLY,2020,3,BULACAN,GUIGUINTO,11.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,52.760210379371244,292.31844229984995,482.42465281709065,1001.4762950379474,172.95251756912575,122.0
ROLLY,2020,3,BULACAN,MALOLOS CITY,251.0,956.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102000.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CLARK AIRPORT,PAMPANGA,49.60339482851834,295.86322334388086,415.99343665355207,969.5813949872698,36.96718596424788,122.0
ROLLY,2020,3,BULACAN,MEYCAUAYAN,40.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CLARK AIRPORT,PAMPANGA,68.6972393605989,209.44851420592354,358.1672974412355,987.0255176484039,106.76964506310958,122.0
ROLLY,2020,3,BULACAN,NORZAGARAY,126.0,462.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,70.69575059942211,160.8289099032361,262.0821218022767,952.3047900419015,148.35187190748618,122.0
ROLLY,2020,3,BULACAN,OBANDO,152.0,519.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,65.70438465049132,92.85828488589833,219.6790911611646,981.3371711851282,259.09387833071327,122.0
ROLLY,2020,3,BULACAN,PAOMBONG,140.0,582.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,49.39820271664448,244.1385059120846,258.3249491388393,882.1060516541307,133.88805502938578,122.0
ROLLY,2020,3,BULACAN,PLARIDEL,57.0,189.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,48.47918825692449,205.41935176616377,256.29766793453314,986.3894552213396,215.85362170743767,122.0
ROLLY,2020,3,BULACAN,SAN JOSE DEL MONTE,12.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,69.9122306503983,48.78508180346739,121.15570044449512,885.2180516810977,123.69614841598826,122.0
ROLLY,2020,3,BULACAN,SAN MIGUEL,144.0,591.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,36.58720221736596,273.2781553481527,367.7768263494554,995.6887389271722,211.13377342873014,122.0
ROLLY,2020,3,BULACAN,SAN RAFAEL,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,51.60534582635357,246.7611728769507,255.89092197742744,1008.9551571410236,162.899552388826,122.0
KARDING,2022,3,NUEVA ECIJA,ALIAGA,1772.0,5999.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,20.45689038229942,284.9399739875772,312.94479349824076,918.2287700829811,232.7829059605756,114.0
KARDING,2022,3,NUEVA ECIJA,BONGABON,386.0,1548.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123900.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,25.55864037545285,217.715852516508,273.07871407476915,907.3414123171532,118.62621256402637,114.0
KARDING,2022,3,NUEVA ECIJA,CABANATUAN CITY,60550.0,195016.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,949782.25,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,6.522549333512373,184.02455878073695,378.3310969609471,979.4972373015453,165.03306075715494,114.0
KARDING,2022,3,NUEVA ECIJA,CABIAO,17396.0,86948.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5050000.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,31.640783606985195,125.47291088718566,191.74231230779583,912.8934243196329,171.20448334851858,114.0
KARDING,2022,3,NUEVA ECIJA,CARRANGLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,55.73298981458069,279.818545006204,376.2267566286205,992.5231098123865,120.1719060321136,114.0
KARDING,2022,3,NUEVA ECIJA,CUYAPO,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,49.518581724629975,259.8191668501225,299.0387093978011,893.3695369804719,54.634890484995566,114.0
KARDING,2022,3,NUEVA ECIJA,GABALDON,2380.0,10885.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238000.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,26.089567980923444,13.565601031856822,135.72161524701048,896.3741755293165,42.45425765896053,114.0
KARDING,2022,3,NUEVA ECIJA,GAPAN CITY,25317.0,121601.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7560100.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,24.83483469984285,7.910092349175601,64.04673545237047,1007.28970216308,24.001172143911944,114.0
KARDING,2022,3,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,229.0,773.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,9.525585104515004,112.93901006341488,154.33752575110023,967.5990567751006,229.6482234188515,114.0
KARDING,2022,3,NUEVA ECIJA,GENERAL TINIO,5594.0,22380.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5628700.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,25.450435085190914,243.16599923454987,346.4805249237457,990.0953391757639,76.75397893728669,114.0
KARDING,2022,3,NUEVA ECIJA,GUIMBA,274.0,1099.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,36.41397223211248,296.18283879448336,297.2839986265675,922.1628190556974,70.76161982762433,114.0
KARDING,2022,3,NUEVA ECIJA,JAEN,25005.0,94444.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3436550.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,22.86450320076302,45.12506733105845,46.65787386090352,967.9428874376786,196.64849610225573,114.0
KARDING,2022,3,NUEVA ECIJA,LAUR,58.0,239.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,14.009143390999098,178.23921460564054,222.0529764260121,957.2514375501177,96.80386714097402,114.0
KARDING,2022,3,NUEVA ECIJA,LICAB,1189.0,4697.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,31.55401935755224,114.26725698930646,121.61152948947068,958.4095156159831,141.4507261788408,114.0
KARDING,2022,3,NUEVA ECIJA,LLANERA,100.0,347.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33200.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,18.804778223786407,290.97431934438094,312.57947017051924,968.7292197399038,59.00265567138951,114.0
KARDING,2022,3,NUEVA ECIJA,LUPAO,9.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,41.12177622422569,252.6356769407126,320.40780680846296,954.7966925067828,250.33897315087262,114.0
KARDING,2022,3,NUEVA ECIJA,NAMPICUAN,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,48.19578357192748,251.49861141334137,412.01574732930396,935.7781080093466,224.37953600413698,114.0
KARDING,2022,3,NUEVA ECIJA,PALAYAN CITY,989.0,3794.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,499180.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,6.289232383704508,140.6079479384911,255.01767661235127,915.8699502694711,227.3095095116008,114.0
KARDING,2022,3,NUEVA ECIJA,PANTABANGAN,90.0,347.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,36.03637439562698,124.44585070129955,226.97939589258283,979.9155730187163,117.62569965728125,114.0
KARDING,2022,3,NUEVA ECIJA,PENARANDA,7081.0,28088.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063600.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,16.561091504519332,82.02212157921187,140.7198862208362,909.4154159004142,202.96669128972147,114.0
KARDING,2022,3,NUEVA ECIJA,QUEZON,453.0,1745.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,25.46961835805555,16.912648995278133,203.2633928818414,970.0060598000739,54.530277293547236,114.0
KARDING,2022,3,NUEVA ECIJA,RIZAL,77.0,280.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,21.44047535487791,259.416712876516,338.8197211239543,910.3332669444125,22.068560622027267,114.0
KARDING,2022,3,NUEVA ECIJA,SAN ANTONIO,6320.0,27825.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305100.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CLARK AIRPORT,PAMPANGA,31.397281125876955,243.87030273902326,261.2888560981776,961.292922094079,24.793503818726748,114.0
KARDING,2022,3,NUEVA ECIJA,SAN ISIDRO,5543.0,22265.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3342000.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,30.15049250116819,299.91530198583916,423.3286052093994,977.1201747267737,160.7844169770945,114.0
KARDING,2022,3,NUEVA ECIJA,SAN JOSE,23.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,31.92336024932149,298.9910511221716,321.7587298174919,908.4328055578501,129.2947772595058,114.0
KARDING,2022,3,NUEVA ECIJA,SAN LEONARDO,14520.0,68829.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192100.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,19.277237459392225,166.62951168078823,235.67414024112665,887.7926291119701,144.32368373804474,114.0
KARDING,2022,3,NUEVA ECIJA,SANTA ROSA,2707.0,10819.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,913600.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,10.310664573735224,230.69622455415316,332.17861229771495,897.0265865892426,21.791153700132657,114.0
KARDING,2022,3,NUEVA ECIJA,SANTO DOMINGO,492.0,1738.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,22.412768630291392,283.4297189647284,458.27422390176355,958.7796057452333,121.44478871778217,114.0
KARDING,2022,3,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,167.0,544.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,30.243395343572523,254.89421720322343,353.60353327124716,990.4280328093456,192.3363586882066,114.0
KARDING,2022,3,NUEVA ECIJA,TALAVERA,395.0,1517.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232500.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,17.558102572778214,74.2044305229593,214.65618372929214,885.8495867606051,126.24648847218461,114.0
KARDING,2022,3,NUEVA ECIJA,TALUGTUG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,38.87598425726488,135.16324059302806,333.72660839284214,975.4396636754141,195.73260951493333,114.0
KARDING,2022,3,NUEVA ECIJA,ZARAGOZA,15855.0,24937.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778332.65,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,28.578895319639365,38.747824545448495,65.04564852504481,924.3714239735068,75.92455145524035,114.0
PAENG,2022,3,NUEVA ECIJA,BONGABON,8.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,25.55864037545285,286.2153081776167,341.1616132815206,942.2086880895379,215.1540810756141,124.7
PAENG,2022,3,NUEVA ECIJA,CABANATUAN CITY,455.0,2092.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130295.25,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,6.522549333512373,181.852390335264,260.7676054547933,1000.7517414799236,161.22349770882855,124.7
PAENG,2022,3,NUEVA ECIJA,GABALDON,81.0,291.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,26.089567980923444,68.59284165103881,152.95847735880508,923.1562956156599,70.5831438631775,124.7
PAENG,2022,3,NUEVA ECIJA,GAPAN CITY,180.0,811.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,['FOR VERIFICATION'],['FOR VERIFICATION'],CABANATUAN,NUEVA ECIJA,24.83483469984285,201.510205321757,283.71442037486617,940.4938014121332,76.8129142049199,124.7
PAENG,2022,3,NUEVA ECIJA,PENARANDA,10.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,16.561091504519332,185.43847213736876,366.96067264867975,881.7787139188886,170.72731149668888,124.7
PEPITO,2020,3,NUEVA ECIJA,CABANATUAN CITY,6487.0,30887.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212573.0,['NOT SPECIFIED'],['NOT SPECIFIED'],CABANATUAN,NUEVA ECIJA,6.522549333512373,107.44881540985214,250.2553443032234,890.607833600629,219.1855023709864,80.0
PEPITO,2020,3,NUEVA ECIJA,LICAB,2778.0,9414.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,31.55401935755224,34.0672776598887,155.64832047802946,913.6169068475219,119.75066768699725,80.0
PEPITO,2020,3,NUEVA ECIJA,SAN ISIDRO,457.0,2285.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,30.15049250116819,201.4719586778399,263.3465022503963,883.6207913067396,81.99210299062213,80.0
PEPITO,2020,3,NUEVA ECIJA,TALAVERA,40.0,174.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,['NOT SPECIFIED'],['NOT SPECIFIED'],CABANATUAN,NUEVA ECIJA,17.558102572778214,156.092310271138,320.8503871153969,962.0787923862727,228.0827856585441,80.0
QUINTA,2020,3,NUEVA ECIJA,CABANATUAN CITY,496.0,2295.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160362.0,['NOT SPECIFIED'],['NOT SPECIFIED'],CABANATUAN,NUEVA ECIJA,6.522549333512373,231.6955175206918,422.7076198176896,935.4317863842109,180.62439002020037,71.0
QUINTA,2020,3,NUEVA ECIJA,GAPAN CITY,186.0,843.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,24.83483469984285,156.04905033359802,320.28870684364335,951.2588763546429,127.54051694793836,71.0
QUINTA,2020,3,NUEVA ECIJA,JAEN,422.0,1488.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,22.86450320076302,255.65445009556203,255.9674711338566,902.7041341665229,137.09604686703244,71.0
QUINTA,2020,3,NUEVA ECIJA,SAN ANTONIO,196.0,1034.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,31.397281125876955,165.57205163234568,292.8523256690271,918.4711638267601,69.02155230473514,71.0
ROLLY,2020,3,NUEVA ECIJA,BONGABON,4.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,25.55864037545285,168.28139146061588,178.50846774903601,966.2971817308543,170.43263121556254,122.0
ROLLY,2020,3,NUEVA ECIJA,CABANATUAN CITY,825.0,3906.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272963.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CABANATUAN,NUEVA ECIJA,6.522549333512373,262.9960807975035,314.5175248642479,1005.489354071952,106.09820253029328,122.0
ROLLY,2020,3,NUEVA ECIJA,CABIAO,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,31.640783606985195,121.04485986371911,132.94979993327345,886.5541805682872,258.95484240184385,122.0
ROLLY,2020,3,NUEVA ECIJA,GABALDON,134.0,670.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22780.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CABANATUAN,NUEVA ECIJA,26.089567980923444,40.20456853519222,160.96365912506977,995.7499617111846,135.24404366285307,122.0
ROLLY,2020,3,NUEVA ECIJA,GENERAL TINIO,58.0,190.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CABANATUAN,NUEVA ECIJA,25.450435085190914,8.634802894001691,145.95278559252304,954.9945561704571,136.61254548550716,122.0
ROLLY,2020,3,NUEVA ECIJA,JAEN,422.0,1488.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,22.86450320076302,226.5411767020857,249.4387043152667,953.3095436782311,155.80442897856125,122.0
ROLLY,2020,3,NUEVA ECIJA,LAUR,116.0,445.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,14.009143390999098,186.0928654060394,262.8606420150353,945.0362095770089,240.0214407484992,122.0
ROLLY,2020,3,NUEVA ECIJA,LICAB,11.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140836.5,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CABANATUAN,NUEVA ECIJA,31.55401935755224,211.22393042976708,302.4712322208755,889.0212311675439,212.19634396634007,122.0
ROLLY,2020,3,NUEVA ECIJA,PENARANDA,87.0,287.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,16.561091504519332,63.88924845267322,137.69985280485653,891.6839907257009,128.27121675148194,122.0
ROLLY,2020,3,NUEVA ECIJA,RIZAL,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CABANATUAN,NUEVA ECIJA,21.44047535487791,40.91144267603093,65.11644277306954,958.1185607356812,192.48782383347103,122.0
ROLLY,2020,3,NUEVA ECIJA,SAN ANTONIO,196.0,1034.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76560.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CLARK AIRPORT,PAMPANGA,31.397281125876955,4.363399700364578,88.15295773785967,924.3246142866226,160.6965197073828,122.0
ROLLY,2020,3,NUEVA ECIJA,SCIENCE CITY OF MUNOZ,35.0,109.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CABANATUAN,NUEVA ECIJA,30.243395343572523,105.1762676419791,255.4118772036627,999.2448486550985,138.16809168829974,122.0
ROLLY,2020,3,NUEVA ECIJA,ZARAGOZA,60.0,237.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21400.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],CABANATUAN,NUEVA ECIJA,28.578895319639365,176.9753060563899,191.176838963041,932.8567698567314,66.15578546824412,122.0
DODONG,2023,3,PAMPANGA,APALIT,2542.0,9926.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,37.28142945746493,117.67321352991969,133.7092163463004,898.6265896313433,131.34470322917383,47.0
DODONG,2023,3,PAMPANGA,BACOLOR,110.0,448.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,20.05446084937781,131.24247660711873,202.19673497431558,972.9134483552647,78.99646088541792,47.0
DODONG,2023,3,PAMPANGA,MACABEBE,14880.0,50195.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,36.06477180145065,271.2476083481245,459.5927506719095,918.1359447873313,239.56211596439712,47.0
DODONG,2023,3,PAMPANGA,MASANTOL,15009.0,48057.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,41.324717987899,104.4766401069901,238.19116945157293,948.3111399562661,100.49763523912327,47.0
DODONG,2023,3,PAMPANGA,MEXICO,59.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,19.158857982707094,154.19684674794323,289.93083808245615,970.7182621156721,248.54336348800933,47.0
DODONG,2023,3,PAMPANGA,MINALIN,2294.0,11548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,31.149202894315795,235.09590382234293,307.4799019899159,997.0343344562691,147.93326962273068,47.0
FABIAN,2021,3,PAMPANGA,GUAGUA,15.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,25.45283120026317,118.96283469638105,237.69499293808872,982.9848553242178,171.57065088227847,188.0
FABIAN,2021,3,PAMPANGA,LUBAO,2869.0,10670.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,33.0302409525189,186.62601006836204,188.6522468739107,967.9269388234542,150.30570667743865,188.0
FABIAN,2021,3,PAMPANGA,MACABEBE,32.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,36.06477180145065,258.70911262402353,385.92832190593197,968.3523137113687,51.05134807200821,188.0
FABIAN,2021,3,PAMPANGA,MASANTOL,12151.0,60037.0,26.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,41.324717987899,284.85618709729266,467.51357661254,1002.9702037241713,110.19709256190583,188.0
FABIAN,2021,3,PAMPANGA,MINALIN,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,31.149202894315795,44.12204427871138,166.63673794767521,918.4571326745497,43.795066946629746,188.0
FABIAN,2021,3,PAMPANGA,SASMUAN,48.0,217.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,35.164524688686534,277.97628754844834,452.7160062417173,880.1445722455044,169.5089706040116,188.0
JOLINA,2021,3,PAMPANGA,SAN FERNANDO,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,19.66599544145985,147.63488792386147,292.4294990170802,915.3540927217658,127.24980684810534,103.0
KARDING,2022,3,PAMPANGA,ANGELES,115.0,417.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,5.3641685468850735,77.4733164896875,101.58499977042555,908.3258793514767,206.71639317702483,114.0
KARDING,2022,3,PAMPANGA,APALIT,1583.0,5157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CLARK AIRPORT,PAMPANGA,37.28142945746493,137.7407268714784,318.23138832864674,966.0384960648198,72.91291543984876,114.0
